Video ID,Judul,Tanggal Upload,Channel,Country Channel,Subscribers,Total Video Channel,Tags,Kategori,Views,Likes,Comments,Durasi,Definition,Dimension,Projection,Caption,Topic Categories,Lokasi Rekaman,Lokasi Keterangan,Description,Thumbnail URL,Komentar Lengkap
i0WhTJYepcQ,Gunung Semeru Erupsi #semeruerupsi #shortsviral #videoshortsviral #trendingshorts #viralshort,2025-04-15T06:43:11Z,Kabar Viral,ID,1910,70,"#beritahariini, #beritashorts, #gunungsemerushorts, #gunungsemeruerupsi, #videoshorts, #shortsvideo, #viral, #videoviral, #shortsviral",News & Politics,1084,5,0,PT18S,hd,2d,rectangular,FALSE,,,,#gunungsemerumeletus #gunungsemeru #gunungmerapi #gunungsemeruerupsi #gunungsemeruhariini #shortsviral,https://i.ytimg.com/vi/i0WhTJYepcQ/default.jpg,
O2cVK_GZVXk,REKAMAN CCTV KETIKA GUNUNG SEMERU MELETUS | Cerita Elpida #shortvideo #viralvideo #trending #shorts,2025-04-12T11:54:06Z,Cerita Elpida,ID,7160000,14022,,People & Blogs,7594,147,0,PT27S,hd,2d,rectangular,FALSE,https://en.wikipedia.org/wiki/Entertainment,,,,https://i.ytimg.com/vi/O2cVK_GZVXk/default.jpg,
vLBs4Dx5LdU,🌋🔴 Gunung Semeru Erupsi! Abu Vulkanik Capai 600 Meter ke Langit!,2025-04-09T05:30:23Z,Berita Kilat,,67,99,"#Semeru, #ErupsiSemeru, #GunungSemeru, #GunungMeletus, #BeritaTerkini, #BeritaHariIni, #JawaTimur, #PVMBG, #BNPB, #WaspadaBencana, #GunungBerapi, #IndonesiaUpdate, #ShortsBerita, #IndonesiaHariIni, #BencanaAlam, #BreakingNews, #UpdateGunungApi, #ErupsiGunung, #BeritaIndonesia, #VolcanoEruption, #MountSemeru, #NatureDisaster, #LaharDingin, #AbuVulkanik",People & Blogs,802,5,0,PT21S,hd,2d,rectangular,FALSE,,,,"Hari ini, Gunung Semeru di Jawa Timur memuntahkan abu vulkanik setinggi 600 meter dari puncaknya.

Erupsi terjadi sekitar pukul [isi waktu jika tersedia], dengan kolom abu berwarna kelabu mengarah ke [arah angin jika tersedia, misal: barat daya].

BPBD mengimbau masyarakat di sekitar lereng Semeru untuk tetap waspada dan menghindari aktivitas dalam radius berbahaya.

🚫 Jangan beraktivitas di sekitar kawasan aliran lahar dan jalur awan panas!

📍 Tetap pantau informasi resmi dari PVMBG dan BNPB.

#Semeru #ErupsiSemeru #GunungMeletus #BeritaHariIni #ShortsBerita",https://i.ytimg.com/vi/vLBs4Dx5LdU/default.jpg,
N0yCxTOAnK8,"Gunung Semeru meletus tiga kali dalam 11 minit, kini pada tahap dua waspada",2025-04-08T12:44:09Z,Astro AWANI,MY,2060000,269680,"Astro AWANI, AWANI, AWANINews, Malaysia Memilih, Kerajaan Perpaduan, Berita Terkini AWANI, Malaysia Madani",News & Politics,1525,4,0,PT1M23S,hd,2d,rectangular,FALSE,https://en.wikipedia.org/wiki/Society,,,"SUBSCRIBE now! @Astro Awani
https://www.youtube.com/c/astroawani?sub_confirmation=1

Berita lanjut di: http://grid.astroawani.com

Astro AWANI LIVE https://www.astroawani.com/video-terkini

Social Media:
FACEBOOK https://www.facebook.com/astroawani
TWITTER https://twitter.com/501Awani
INSTAGRAM https://www.instagram.com/501awani
TELEGRAM https://t.me/astroawani

#AWANInews",https://i.ytimg.com/vi/N0yCxTOAnK8/default.jpg,
namVn7RQPsQ,"Gunung Semeru meletus tiga kali dalam 11 minit, kini pada tahap ii waspada",2025-04-08T12:27:12Z,Astro AWANI,MY,2060000,269680,"Astro AWANI, AWANI, AWANINews, Malaysia Memilih, Kerajaan Perpaduan, Berita Terkini AWANI, Malaysia Madani",News & Politics,644,7,0,PT1M23S,hd,2d,rectangular,FALSE,,,,"Gunung Semeru di Kabupaten Lumajang, Jawa Timur, Indonesia, kembali meletus dengan beberapa letusan berturut-turut. 

Letusan ini menyebabkan kolum abu setinggi 400 hingga 600 meter. 

Penduduk diingatkan untuk menjauhi kawasan berisiko dan berwaspada terhadap ancaman awan panas, lava, dan aliran lahar.


SUBSCRIBE now! @Astro Awani
https://www.youtube.com/c/astroawani?sub_confirmation=1

Berita lanjut di: http://grid.astroawani.com

Astro AWANI LIVE https://www.astroawani.com/video-terkini

Social Media:
FACEBOOK https://www.facebook.com/astroawani
TWITTER https://twitter.com/501Awani
INSTAGRAM https://www.instagram.com/501awani
TELEGRAM https://t.me/astroawani

#AWANInews",https://i.ytimg.com/vi/namVn7RQPsQ/default.jpg,
Gb9BXruDhlg,Gunung Semeru meletus pada minggu ini #beritaterkini #beritaviral #news #gunungmeletus,2025-04-06T11:48:06Z,Aifull channel,,3420,621,"aifful channel, alam channel, helmi syaiful alam, mbak Santi channel, haries syaifudin channel, berita, viral, news",Entertainment,1779,5,0,PT7S,hd,2d,rectangular,FALSE,,,,"Bismillahirrahmanirrahim, Konten ini tentang berita apa saja juga hiburan apa saja, mohon dukungannya

#beritaterkini
 #beritaviral 
#berita 
#news 
#hiburan",https://i.ytimg.com/vi/Gb9BXruDhlg/default.jpg,
mZCOG7JS_JU,Gunung semeru erupsi,2025-04-05T02:08:18Z,MASS JEE,,1400,361,,People & Blogs,54,1,0,PT21S,hd,2d,rectangular,FALSE,,,,,https://i.ytimg.com/vi/mZCOG7JS_JU/default.jpg,
Jm7BXUabc3A,Gunung Semeru Erupsi Mencapai 900 Meter di Atas Puncak,2025-04-04T06:22:07Z,Nusantara1News,ID,234,170,,News & Politics,1173,5,0,PT18S,hd,2d,rectangular,FALSE,https://en.wikipedia.org/wiki/Society,,,#Nusantara1News #Trending #Semeru #Erupsi,https://i.ytimg.com/vi/Jm7BXUabc3A/default.jpg,
mxipnIJ0bcQ,Erupsi Gunung Semeru Hari Ini Muntahkan Abu Setinggi 900 Meter,2025-04-03T15:17:55Z,Tribun Jateng,ID,3510000,114926,"erupsi, semeru, gunung semeru, gunung semeru erupsi",News & Politics,5441,26,0,PT1M,hd,2d,rectangular,FALSE,https://en.wikipedia.org/wiki/Society,,,"Gunung Semeru di Kab Lumajang, Jawa Timur, kembali mengalami erupsi. 

PPGA Semeru di Gunung Sawur melaporkan, erupsi terjadi pukul 07.09 dengan letusan kolom abu berintensitas tebal setinggi 900 meter di atas puncak kawah, mengarah ke timur dan tenggara. 

Sebelumnya, pada Rabu 2 April pukul 00.00-24.00, Pos Pemantauan Gunung Api Semeru melaporkan erupsi berupa letusan sebanyak 44 kali.
 
Namun, beberapa erupsi yang terjadi tidak dapat teramati secara visual karena Gunung Semeru tertutup kabut.

Saat ini status aktivitas Gunung Semeru berada di level II atau waspada.

#erupsi #gunungsemeru #semeru

Video Editor : daf

Download aplikasi berita TribunX di PlayStore atau AppStore untuk dapatkan pengalaman baru

Jangan sampai ketinggalan informasi terupdate dan berita pilihan Tribun Jateng. Ikuti saluran kami di WhatsApp Channel : https://whatsapp.com/channel/0029VaGGNpD2ZjCsQdoscl3o",https://i.ytimg.com/vi/mxipnIJ0bcQ/default.jpg,
M5ZkQyM7fbo,"Gunung Semeru Erupsi 5 Kali, Status Waspada",2025-04-01T07:02:00Z,Kompas.com,ID,5820000,147622,"erupsi, erupsi gunung, erupsi gunung semeru, erupsi gunung semeru hari ini, erupsi semeru hari ini, kondisi gunung semeru, kondisi semeru hari ini, lumajang, semeru, semeru erupsi, semeru erupsi 5 kali, semeru lumajang jawa timur",News & Politics,32903,200,35,PT2M50S,hd,2d,rectangular,FALSE,,,,"Gunung Semeru yang terletak di Lumajang, Jawa Timur, kembali mengalami erupsi pada Selasa (1/4/2025).

Pos Pengamatan Gunung Api (PPGA) Semeru di Gunung Sawur melaporkan erupsi telah terjadi lima kali antara pukul 00.00 hingga 09.00 WIB.

Masyarakat pun dilarang melakukan aktivitas apa pun di dekat puncak gunung.

Simak selengkapnya dalam video berikut!

Penulis: Miftahul Huda
Penulis naskah: Katarina Astriyani Setyaningsih
Narator: Katarina Astriyani Setyaningsih
Video editor: Maria Utari Dewi
Produser: Adil Pradipta

#Peristiwa #Bencana #Semeru #Erupsi

Music: Sinister - Anno Domini Beats

Artikel terkait: https://surabaya.kompas.com/read/2025/04/01/094458178/gunung-semeru-alami-erupsi-5-kali-selasa-pagi-letuskan-abu-setinggi-700?source=headline


Artikel ini bisa dilihat di : https://video.kompas.com/watch/1836924/gunung-semeru-erupsi-5-kali-status-waspada",https://i.ytimg.com/vi/M5ZkQyM7fbo/default.jpg,"KULUK KULUK 🌋🌋🌋⛰️⛰️⛰️⛈️⛈️⛈️🌧🌧🌧🌬🌬🌬🌪🌪🌪🌊🌊🌊☔☔☔🌀🌀🌀 || Pantesan kemarin tanggal satu   April ada kabut ternyata ini || gunung Semeru status masih level 2 atau waspada memicu gempa bumi di Kalimantan Selatan ilahi 🌋🌋🌋🌋 || gede pangrango, salak, semeru ngamuk semua || 🍒🫒 || SETELAH PAK PRABOWO NKRI AKU PIMPIN ORANG PEMERINTAHAN TDK BISA MENYELESAIKAN OPM GAM IMAN BOBROK BENCANA ALAM DLL SETELAH ITU NKRI AKU KEMBALIKAN PADA YG BUAT NKRI ORANG KERAJAAN || Wes dang bledos timbang duit Yo angel || auto tutup selamanyaa pendakian smeru || Kubahnya udah berubah ya || Gassss || Wes wayahe. || GAK MAMPU BERPUASA JANGAN IKUT AGAMA ISLAM...CUEK DAN HINA ALLAH AJA. || MANTAP MAN...KIAMAT SUDAH DI DEPAN MATA... || Duh...apalagi ini? || Setelah pilpres 2024 di Yt,ada paranormal yg bilang jika memang banyak kecurangan akan banyak bencana, kerusuhan dll. Dia bilang sebenarnya alam sudah menentukan sendiri pemimpin yg harusnya terpilih secara adil. Tp karena permainan para pejabat yg merubah ketentuan itu dgn cara2 kotor. Awalnya saya mengabaikan saja karena itu hanya ramalan, tp akhir2 ini semakin banyak paranormal mengatakan serupa. Dan saya pun mengamati kejadian atau peristiwa akhir2 ini, mulai dr stabilitas ekonomi yg terganggu, banyak demo2 tp pemerintah seakan mengabaikan semua dan malah banyak video2 para pejabat bersenang2. Saya pun jadi parno, seakan alam sedang menyeimbangkan dengan caranya sendiri. Yg lebih saya takutkan kejadian 1998 terulang. Karena jika kita menyadari segala sesuatu yg terjadi didunia ini seakan terus berputar mengulang yg pernah ramai terjadi. Semoga saja ini hanya keparnoan saya. 😔 || Salah satu pertanda krakatau akan meletus...tinggal nunggu yg dijawa tengah dan barat...habis sudah || Semeru ikut-ikutan lebaran.. 🤣🤣🤣"
S_SmNvVaquk,"BARU SAJA GUNUNG SEMERU MELEDAK & LAHAR DINGIN 6 KALI BERDENTUM, JAWA TIMUR STATUS SIAGA 15/03/2025",2025-03-16T00:14:32Z,FIX ONE NEWS,ID,25900,398,"banjir jakarta, banjir, jakarta banjir, banjir di jakarta, jakarta, berita banjir, banjir hari ini, dki jakarta banjir, jakarta banjir lagi, trans 7, trans tv, kompas tv, info hari ini, kabar hari ini, indramayubanjir, Banjir Indramayu, Bencana Alam, Sungai Cimanuk Meluap, Tanah bergerak, banjir Jombang, banjir Jombang hari ini, Jombang banjir, banjir bandang Jombang, DARURAT ALAM NEWS, kttv, live, News, hari ini, Semeru meledak, jawatimur, merapi meletus",People & Blogs,118584,331,6,PT5M15S,hd,2d,rectangular,FALSE,,,,"15 Mar 2025  INDONESIA
Gunung Semeru, yang terletak di perbatasan Kabupaten Lumajang dan Malang, Jawa Timur, terus menunjukkan aktivitas vulkaniknya. Hingga kini, statusnya masih berada di level Waspada atau Level 2. Dalam sepekan terakhir, Semeru tercatat mengalami beberapa kali erupsi dengan ketinggian kolom abu yang bervariasi.

Pada Senin, 10 Maret 2025, Pos Pemantauan Gunung Api (PPGA) Semeru di Gunung Sawur melaporkan beberapa kali erupsi. Erupsi pertama terjadi pada pukul 00.54 WIB dengan tinggi kolom sekitar 600 meter di atas puncak. Tak lama berselang, pada pukul 01.04 WIB, kembali terjadi letusan dengan ketinggian lebih rendah, yakni sekitar 400 meter di atas puncak. Aktivitas vulkanik berlanjut pada pukul 02.43 WIB, di mana ketinggian kolom letusan mencapai 1.000 meter. Erupsi terbesar pada hari itu terjadi pada pukul 03.15 WIB dengan tinggi kolom letusan mencapai 1.100 meter di atas puncak.

merapi erupsi hari ini
merapi meletus hari ini
merapi meletus hari ini live
erupsi merapi hari ini
streaming merapi meletus
 hari ini
berita merapi hari ini
merapi erupsi terbaru
merapi erupsi tadi pagi
merapi erupsi lg
merapi live
merapi live streaming
erupsi gunungmerapi terbaru
gunung merapi meletus hari ini live
gunung merapi jogja hari ini meletus 
merapi meletus tahun 2010
merapi erupsi pendaki
merapi erupsi desember 2021
hujan angin kota solo,
hujan abu Sukoharjo,
Hujan abu sragen,
hujan abu Jawa Tengah

erupsi gunung semeru,erupsi gunung semeru hari ini,semeru meletus live,semeru meletus hari ini,gunung semeru meletus hari ini,gunung semeru meletus,erupsi semeru hari ini,lahar gunung semeru hari ini,erupi gunung semeru,semeru erupsi hari ini,semeru,hari ini,gunung semeru erupsi hari ini,live semeru,gunung semeru,semeru terkini,semeru hari ini,gunung semeru erupsi,info semeru hari ini,gunung semeru terkini,gunung semeru hari ini,semeru terbaru hari ini

banjir lahar dingin kali boyong,hari ini,banjir lahar 


#erupsi #semeru #merapi #marapi #gunung 
#jogja #magelang #jawatengah 


#jawabarat #banjir #banjirsukabumi

#indonesia #fenomenaalam



#banjir #bencanaalam #berita

banjir jawa timur
banjir jawa barat
banjir jatim
banjir
jabar
badai jawa timur
badai jawa barat
banjir jawa tengah
banjir jateng
banjir hari ini
live banjir
info banjir
berita banjir
banjir bmkg
banjir bandang
angin beliung hari ini
badai hari ini
angin kencang hari ini
hujan angin
angin lesus
angin topan
angin kencang jawa timur
angin kencang jawa barat
angin kencang jawa timur
angin kencang jatim
angin kencang jabar
angin kencang jateng
gempa hari ini
gempa jawa timur
gempa jawa tengah
gempa jawa barat
gempa jatim
gempa jateng
gempa jabar
gempa malang
gempa hari ini
berita gempa
gempa susulan
dampak gempa
gempa susulan
detik detik gempa
rumah roboh gempa
kumpulan video gempa
kompilasi video gempa
gempa indonesia
pasca gempa
update gempa
gempa terkini
rumah aman gempa
gempa maluku
longsor
abrasi
tanah bergerak
kekeringan
live longsor 
live gempa
live banjir
trending topik
viral
semeru hari ini
gunung semeru
semeru live
live semeru
semeru terkini
update semeru
merapi hari ini
gunung merapi
merapi live
live 
banjir dahsyat

#kejadianunik #viral #videounik

Channel ini membahas berita bencana alam dan laporan cuaca terkini di seluruh dunia, seperti: banjir, badai, banjir bandang, tornado, topan, gempa bumi, hujan lebat, hujan es, angin kencang, perubahan iklim, peringatan cuaca, letusan gunung berapi, cuaca buruk, berita cuaca dan kompilasi bencana alam yang terekam kamera.

Jika Anda menemukan penggunaan konten berhak cipta (video, foto, dan musik) yang tidak pantas dalam video, silakan hubungi kami melalui email:
✉FixOne345@gmail.com",https://i.ytimg.com/vi/S_SmNvVaquk/default.jpg,"Tapi Gn Semeru dari dulu  memang sering begitu kok,kakek juga cerita || Mungkin benar apa yang di nyanyian ebiet bahwa alam sudah mulai bosan dengan tingkah kita yang selalu bangga dengan dosa2 semoga ini semua ada hikmah nya || Abu letusan gunung Semeru membentuk koyo Semar/Sabdo Palon iki Tondo arep ono kedadeyan opo? Ini menurut penglihatan ku. || Ya aalloh ya rob kenapa jawa timur selalu di landa .musibah tak ada henti2nya tolong lindungi hamba2 yang tak berdosa ya aalloh aammiin || Tanamilah d jlnbcr iituitubcra he.anak Adam km bkl kmbkl ke prutku
Itu km bnyk dsa  d pngngku  nat cacng yg akan mkn tbhmu  kmbali kepada kbnaran tabat dari
Phmj Johar  ul hawa  tnh

k brhsmk || Smg, saudaraku yg ada di sktr semeru , sll waspadah, dn mengikut, arahan, dr yg brsgkutan. Agar bs trhndr , dr sgl, yg tdk di inginkn. Amin yarabbal:alamin 🤲"
uGX5u9CcDFM,"Mar 15, 2025:  Sirens Sound! Lahar/Flash Flood Descend from Semeru Volcano in Indonesia",2025-03-15T21:00:40Z,afarTV,CA,544000,4496,,Travel & Events,853327,3961,112,PT29M28S,hd,2d,rectangular,FALSE,,,,"Welcome to Semeru CAM B, our 24/7 live stream capturing the majestic Mount Semeru—Indonesia's highest and one of its most active volcanoes. This camera is strategically positioned to monitor the pathways of frequent pyroclastic flows and lahars, which pose significant risks to nearby communities.

Local gravel miners work daily in this creek bed, mining valuable black gravel for nearby industries. However, their work is fraught with danger, as sudden flash floods can catch workers off guard and put them in harm's way.

This live stream serves as a vital tool for residents and the Regional Disaster Management Agency (BPBD) to monitor changes in weather, volcanic activity, and water flow, aiding in disaster forecasting and enhancing community safety.  You can help!  If you notice a strong surge in water flow along the creek bed or the presence of waterfalls from a heavy rain, please post the timestamp in the chat and our team of moderators will take it from there.

----
Where is this camera?

The camera is situated about 11km southeast of the Semeru volcano and about 3km to the east of Cam A.  The view is looking northwest. The sound is live from the camera source. You can also view other views of Semeru from our other 4K cameras:

View from the north side: https://youtube.com/live/adfNwjko45o
View from 8km away from the Volcano (Cam A): https://youtube.com/live/Ii9A9zJXln0
View from 11km away from the Volcano (Cam B): https://youtube.com/live/Mdx5LtjkQpQ

Did you know?: Semeru's ""Cam A"" was the world's first 24/7 4K camera pointed at an erupting volcano!

----
About Semeru Volcano

🌋 Location: East Java, Indonesia
🌋 Elevation: 3,676 meters (12,060 feet)
🌋 Type: Stratovolcano
🌋 Activity: Known for frequent eruptions and ongoing lava flows

----
What You'll See on This Live Stream:

- Eruptions: Watch as Semeru erupts with towering ash plumes, pyroclastic flows, and glowing lava at night.
- Panoramic Views: Enjoy breathtaking vistas of the volcanic peak and surrounding landscape, including the lush forests of East Java.
- Nighttime Drama: After dark, witness the fiery glow of lava flows and incandescent explosions, lighting up the night sky.
- Locals loading black gravel by hand into trucks - a form of small-scale mining. In Indonesia, this is a common livelihood for locals, especially in volcanic regions. 

----
Volcanic Materials as a Resource

When Mount Semeru erupts, it produces large amounts of volcanic ash, sand, and gravel. These materials are deposited in the riverbeds and surrounding areas. Over time, they become valuable resources for construction, used in making concrete, bricks, and other building materials.

In this livestream, you'll see locals loading black gravel by hand into trucks - a form of small-scale mining. In Indonesia, this is a common livelihood for locals, especially in volcanic regions.
Trucks then transport the gravel to processing sites or directly to construction companies.

This activity provides a vital source of income for many communities in the region. Gravel and sand mining are in high demand due to the booming construction industry in Indonesia.

----
Fascinating Facts about Semeru Volcano:

- The Great Mountain: Known as Mahameru, which means “The Great Mountain,” it’s revered in Indonesian mythology and culture.
- Constant Activity: Semeru has been in a near-constant state of eruption since 1967, with explosive outbursts of ash and pyroclastic flows.
- Climbing Destination: Despite its dangers, Semeru is a popular climbing destination, attracting adventurers and nature lovers from around the world.
- Lush Ecosystem: The surrounding region is known for its rich biodiversity, from forests to fertile farmlands, thriving in the volcanic soil.
- Legendary Eruptions: Semeru’s activity is notorious for sending ash plumes high into the atmosphere, occasionally disrupting air travel and affecting nearby communities.

----
Join the Community

🌐 Chat Live: Engage with fellow volcano enthusiasts and share your thoughts in our live chat.
📸 Screenshots: Capture and share your favorite moments from the stream.
🔔 Subscribe: Don’t miss out on any action – subscribe and hit the bell icon for notifications.
☕ Become a Member:  Support our channel and get access to perks!:
https://www.youtube.com/channel/UCaG0IHN1RMOZ4-U3wDXAkwA/join

Support the Stream

👍 Like: If you enjoy the stream, please give it a thumbs up.
💬 Comment: Let us know what you think or ask any questions you have about Fuego Volcano.
🔗 Share: Spread the excitement by sharing this live stream with friends and family.
☕ Join this channel to get access to perks:
https://www.youtube.com/channel/UCaG0IHN1RMOZ4-U3wDXAkwA/join

Note: This is a live stream of an active volcano. Viewer discretion is advised due to the potential for sudden and dramatic volcanic activity.",https://i.ytimg.com/vi/uGX5u9CcDFM/default.jpg,"Wait what I'm afraid of alerts || They trample mother nature and they paid for it || Small truck 😂Godzilla coming 😂😂
Z || I wasn’t even there and my heart pounds at the sound of the siren! || Did those digger guys get a Darwin award for staying behind when everyone else ran for their lives depended on it 🤣🤣 || Pretty boring || Что за сигнализация?волк которому яйцо придавило))) || Not the point, but what is homie in the heavy equipment doing? I thought he was building himself higher ground (idk that it would work but good try i guess?), now I'm just confused || The excavators aren't going to hold back anything.  Get those people out of there. || schrott || It doesn’t look like a lahar at all. Just water, as it would appear in a flash flood. || I though this is afar people channel from Ethiopia but i'm wrong 😅 || Nyimak kawan sanga mengerikan melihat vidiomu 🎉👍👍 || I'm glad to see protection systems in place! || To be honest, i expected way more nature violence. Here, the mudslide follows an already carved out riverbed. || Holy Moly 😧 || 10:15(apakah itu Saitama) || To see all the known laws of physics working both with each other and against each other watch the flow at the last third of this vid, Chaos theory rules. Of course the whole view of  the camera is a massive flow from the past. So there is little resistance available to control the flows. This is probably  waters from a tropical storm on the volcano shifting loose materials all the way down. || yuk siaran lagi yuk || is there something wrong with the person in the digger?
driving round and round doing random things with the same rock .? || This reminds me of the 2008 and 2010 Merapi eruptions, when I was still a university student in Yogyakarta. My campus stood at the foot of Mount Merapi, and my home wasn’t far from there.
In 2008, we only needed to evacuate locally. There were no casualties, as the eruption was relatively minor. But in 2010, everything changed—my girlfriend, her family, and I had to flee all the way to Surabaya. The eruption’s impact was catastrophic: Merapi hurled volcanic rocks the size of three-story buildings as far as 25 kilometers || I'll never understand what those big machines were doing. || Those are brave men 💪. || I have seen crazy people but this people operate like this is not normal || Can someone please explain what these digger drivers are trying to do?? || Well  this is something different. Very interesting. I hope everyone is safe and out of harms way. || 🌊🚨 || Yes please good Good 👍 || 🚨🌋🚨 || Chriskent helio love you || What part of flooding do these equipment operators not understand? || Lahar floods = free sand || I hope they have their safety slippers on! || Apparently not everyone has an instinct for self-preservation.  Flash floods and especially lahar are killers. || Seems those excavators are fighting a losing battle. || Time to build a reservoir !💙🩵 || Lahars are scary as hell . So deadly! || ""And here we see a family of excavators, making sure the floodwaters avoid their home"" || It’s a flash flood along an already eroded wadi. A Laha is caused by volcanic sludge washing out of lakes or rivers dammed by volcanic ash. || Man v nature.  Nature always wins. || The camera operator was not interested in the safety of the men operating the excavation equipment…let’s watch the muddy water over here, not where the men are….sheesh! || Cultists? || What a waste of time after the first half || The guy in the digger just keeps on going || Did all the workers make it out? || You're not going to win this one...run away!!😮 || Guy on the bull horn making warning sounds! || Spaventoso la potenza dell'acqua, sposta massi di alcune tonnellate come fossero di polistirolo || Cold lava flood accompanied by earthquake || 15:40 😮 || Ive been in an Icelandic valley carved out by a huge flash flood. I couldnt even beginto imagine the force and sound. This has helped me undertand it a bit. || What is the Excavator doing 🤔? || Skip to 11 minutes 33 if your here to see water 💧 😀 || The force of nature, watching those boulders tumble around, wow || Where is that volcano located? || Wow || Where did the water come from? || The wail tone lives up to its name and sounds like a lady wailing || Goodness, thankfully everyone seems to have got to safety || That was boring || Terrifying!!!Thankyou-AfarTV || That ominous sound... || Where is all the water coming from? || Good to know they have an alarm system.👌 || very big boulder, throwing it around like its nothing || Thats Terrifying.. || What happened to the excavators || Why is the rock excavator still working and not leaving the area?       Thanks Guys for answering 😊 || I…rainé ❤😂 Goddess Ainé 😮 pretty! || If you say so…I know though…❤️😂❤️😂💧 || First"
IUH-HHh3FPM,"Gunung Semeru Erupsi, Banjir Lahar Bawa Material Vulkanik",2025-03-15T15:08:53Z,METRO TV ,ID,10900000,342408,"breaking news, headline news, nasdem, pemilu 2024, gibran rakabuming raka, pilkada2024, top news, prabowo subianto, presiden",News & Politics,7826,39,27,PT4M18S,hd,2d,rectangular,FALSE,,,,"MetroTV, Diguyur hujan dengan intensitas tinggi, Gunung Semeru di Lumajang, Jawa Timur, mengalami erupsi dan memuntahkan banjir lahar ke sejumlah aliran sungai, termasuk Sungai Lepak. Banjir lahar yang membawa material vulkanik berupa batu dan pasir ini menyebabkan akses warga di Dusun Sumberlangsep lumpuh total.

#gunungsemeru #letusangunungsemeru 
#banjirlaharsemeru #banjirlahardingin 
-----------------------------------------------------------------------

Follow juga sosmed kami untuk mendapatkan update informasi  terkini!


Website: https://www.metrotvnews.com/
Facebook: https://www.facebook.com/metrotv/
Instagram: https://www.instagram.com/metrotv/
Twitter: https://twitter.com/metro_tv
TikTok: https://www.tiktok.com/@metro_tv
Metro Xtend: https://xtend.metrotvnews.com/",https://i.ytimg.com/vi/IUH-HHh3FPM/default.jpg,"Bahkan Chanel ini di jadikan spam JUDOL || To avoid death by floods strong earthquakes more mag 7 earthquake tsunami volcano after the lunar eclipse Indonesians to apply the Quran 100% immediately. || Pulau jawa masih pusat komando pemerintahan kan? || Gacor 𝗠𝗜𝗬𝗔𝟴𝟴💥 makin ngeri, makasih infonya kakak gacor pol! 🔥 || 𝐌𝐈𝐘𝐀𝟖𝟖 kasih pengalaman menarik tiap hari, makin suka! || Seru banget, hasil di 𝐌𝐈𝐘𝐀𝟖𝟖 selalu bikin puas! || Main iseng di 𝗠I𝗬𝗔𝟴𝟴, 100K langsung jadi 1jeti, terimakasih! || Di 𝗠I𝗬𝗔𝟴𝟴, kode unik untuk d3p0 tuh beneran ampuh buat dapet mekswin! || Modal kecil di 𝐌I𝐘A𝟖8 bikin aku gampang menang terus! || Awak jepe pertama kali 10 juta di 𝗠𝗜𝗬𝗔𝟴𝟴💥, asli super hoki maksimal! 💥 || Cuma di 𝗠I𝗬𝗔𝟴𝟴, modal receh bisa langsung jadi mekswin, gokil! || Berkat main di 𝗠I𝗬𝗔𝟴𝟴, mimpiku jadi kenyataan, terimakasih untuk semuanya! || 𝐌𝐈𝐘𝐀𝟖𝟖 bikin hari-hari makin spesial, nggak pernah gagal! || 𝐌𝐈𝐘𝐀𝟖𝟖 kasih jalur hoki, tiap hari pasti w3de! || Gue coba iseng di 𝗠I𝗬𝗔𝟴𝟴, 100K langsung jadi 1jeti, terimakasih banget! || Goks! 𝗠𝗜𝗬𝗔𝟴𝟴💥 gacor parah, makasih kakak buat infonya, seneng pol! 💰 || Pertama kali awak rasain jepe 10 juta cuma di 𝗠𝗜𝗬𝗔𝟴𝟴💥 itu, asli puas maksimal! 🎉 || Banyak yang udah buktiin kalau 𝐌I𝐘A𝟖8 memang server Thailand gacir! || Main d3p0 200K di 𝗠I𝗬𝗔𝟴𝟴, berharap dapat 5jut4, langsung dapet! || Main di 𝗠I𝗬𝗔𝟴𝟴, daftar dulu, mekswin langsung datang! || 𝐌I𝐘A𝟖8 bikin aku langsung beneran terbukti tiap hari! || Di 𝗠I𝗬𝗔𝟴𝟴, d3p0 pake kode unik langsung tembus mekswin! || Gak nyesel deh main di 𝗠I𝗬𝗔𝟴𝟴, selalu ada inovasi dan update yang bikin betah! || 𝐌I𝐘A𝟖8 kasih peluang buat siapa aja bisa hasil real time! || Main dari 𝗠I𝗬𝗔𝟴𝟴, mendadak jadi sultan, gokil abis! || Pertama kali awak rasain jepe 10 juta cuma di 𝗠𝗜𝗬𝗔𝟴𝟴💥 itu, asli puas maksimal! 🌟 || Main di 𝗠I𝗬𝗔𝟴𝟴 gampang banget, semua dipermudah dari d3p0 sampai mainnya!"
f8NYvK-8DWg,"""gunung Semeru erupsi lagi ???""#news #shorts #fyp",2025-03-15T14:57:14Z,FYI,,143,93,,People & Blogs,451,9,0,PT16S,hd,2d,rectangular,FALSE,,,,,https://i.ytimg.com/vi/f8NYvK-8DWg/default.jpg,
MybvffhuxcU,Gunung Semeru Erupsi #Foryou #Viral #IndonesiaUpdate #BeritaViral #InfoTerkini #short #semeru #fyp,2025-03-06T21:10:46Z,Merpati Post,,380,115,,People & Blogs,1235,12,0,PT7S,hd,2d,rectangular,FALSE,,,,,https://i.ytimg.com/vi/MybvffhuxcU/default.jpg,
